,X,Y,Z,R,Phi,ar,Vcirc
245,-20.673367,-4.9748745,0.0,21.263525,3.3777444,-6.359668712714886e-14,204.28328761658966
246,-20.673367,-4.753769,0.0,21.212883,3.3676105,-6.382519459251631e-14,204.40611449523223
247,-20.673367,-4.5326633,0.0,21.16443,3.357429,-6.411820950255212e-14,204.64066979087147
248,-20.673367,-4.311558,0.0,21.118183,3.3472018,-6.433017553474808e-14,204.75457057552063
249,-20.673367,-4.090452,0.0,21.074152,3.3369308,-6.454134944695112e-14,204.8764477945086
250,-20.673367,-3.8693466,0.0,21.032354,3.326618,-6.536944001696239e-14,205.98200835796234
251,-20.673367,-3.6482413,0.0,20.992802,3.316265,-6.568398537844528e-14,206.2827488807476
252,-20.673367,-3.4271357,0.0,20.95551,3.305874,-6.535684884856212e-14,205.58556708075668
253,-20.673367,-3.2060301,0.0,20.920486,3.2954473,-6.545741426556224e-14,205.5716742688154
254,-20.673367,-2.9849246,0.0,20.887745,3.284987,-6.555674648858738e-14,205.5665438600562
255,-20.673367,-2.763819,0.0,20.857296,3.2744946,-6.57271328353653e-14,205.68343042346007
256,-20.673367,-2.5427136,0.0,20.82915,3.2639728,-6.594418212787804e-14,205.88370257427596
257,-20.673367,-2.321608,0.0,20.803316,3.2534237,-6.617428115786316e-14,206.1146500181008
258,-20.673367,-2.1005025,0.0,20.779802,3.2428496,-6.642433435048865e-14,206.38696862440628
259,-20.673367,-1.879397,0.0,20.758617,3.2322526,-1.1557253798765716e-13,272.0974667087068
260,-20.673367,-1.6582915,0.0,20.739769,3.2216353,-6.642271789254003e-14,206.18555646832337
261,-20.673367,-1.4371859,0.0,20.723263,3.211,-6.65348434119834e-14,206.2773756706294
262,-20.673367,-1.2160804,0.0,20.709103,3.2003486,-6.666255167351414e-14,206.40469307551803
263,-20.673367,-0.99497485,0.0,20.697296,3.1896842,-6.67357908502668e-14,206.45916827047367
264,-20.673367,-0.77386934,0.0,20.687845,3.1790085,-6.687891995485197e-14,206.6332543331994
265,-20.673367,-0.5527638,0.0,20.680756,3.1683245,-6.69758006884528e-14,206.74742979801354
266,-20.673367,-0.3316583,0.0,20.676027,3.1576343,-6.700219953921886e-14,206.76453033505175
267,-20.673367,-0.110552765,0.0,20.673662,3.1469405,-6.702889642553041e-14,206.79389018095944
268,-20.673367,0.110552765,0.0,20.673662,3.136245,-6.709926336263851e-14,206.902407823461
269,-20.673367,0.3316583,0.0,20.676027,3.1255512,-6.789388361234215e-14,208.1358232218336
270,-20.673367,0.5527638,0.0,20.680756,3.114861,-6.772934261108756e-14,207.907230034405
271,-20.673367,0.77386934,0.0,20.687845,3.104177,-6.75048799034772e-14,207.59800449000682
272,-20.673367,0.99497485,0.0,20.697296,3.0935013,-6.7425293920283e-14,207.52297841495766
273,-20.673367,1.2160804,0.0,20.709103,3.0828369,-6.728942751622228e-14,207.37290796918992
274,-20.673367,1.4371859,0.0,20.723263,3.0721855,-6.724708592685264e-14,207.37851616800006
275,-20.673367,1.6582915,0.0,20.739769,3.0615501,-6.720162960178351e-14,207.39095927600894
276,-20.673367,1.879397,0.0,20.758617,3.050933,-6.717186126682627e-14,207.4392169224468
277,-20.673367,2.1005025,0.0,20.779802,3.040336,-6.716425595929068e-14,207.5332899228907
278,-20.673367,2.321608,0.0,20.803316,3.0297618,-6.715112998621915e-14,207.63038423840268
279,-20.673367,2.5427136,0.0,20.82915,3.0192127,-6.709383400387959e-14,207.67060671534935
280,-20.673367,2.763819,0.0,20.857296,3.0086908,-6.701087007667215e-14,207.68235102331352
281,-20.673367,2.9849246,0.0,20.887745,2.9981985,-6.689818303972128e-14,207.65906754042084
